depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.929915e-08,4.737263e+01,-6.069876e-08,5.234351e+01,-1.041427e-07,5.052080e+01,1.970000e+02
-9.500000e-01,-4.576769e-08,4.737263e+01,-7.075366e-08,5.234351e+01,-1.220995e-07,5.052080e+01,1.970000e+02
-9.000000e-01,-5.763640e-08,4.737263e+01,-8.908300e-08,5.234351e+01,-1.545054e-07,5.052080e+01,1.970000e+02
-8.500000e-01,-8.081590e-08,4.737263e+01,-1.246032e-07,5.234351e+01,-2.165585e-07,5.052080e+01,1.970000e+02
-8.000000e-01,-1.296165e-07,4.737263e+01,-1.986877e-07,5.234351e+01,-3.441364e-07,5.052080e+01,1.970000e+02
-7.500000e-01,-2.421724e-07,4.737263e+01,-3.676137e-07,5.234351e+01,-6.299803e-07,5.052080e+01,1.970000e+02
-7.000000e-01,-5.323646e-07,4.737263e+01,-7.970164e-07,5.234351e+01,-1.340937e-06,5.052080e+01,1.970000e+02
-6.500000e-01,-1.388938e-06,4.737263e+01,-2.042368e-06,5.234351e+01,-3.346928e-06,5.052080e+01,1.970000e+02
-6.000000e-01,-4.354316e-06,4.737263e+01,-6.260871e-06,5.234351e+01,-9.906774e-06,5.052080e+01,1.970000e+02
-5.500000e-01,-1.650054e-05,4.737263e+01,-2.309415e-05,5.234351e+01,-3.489664e-05,5.052080e+01,1.970000e+02
-5.000000e-01,-6.664106e-05,4.737263e+01,-8.908807e-05,5.234351e+01,-1.215944e-04,5.052080e+01,1.970000e+02
-4.500000e-01,-1.342704e-04,4.737263e+01,-1.743970e-04,5.234351e+01,-2.043044e-04,5.052080e+01,1.970000e+02
-4.000000e-01,-1.582195e-04,4.737263e+01,-2.191334e-04,5.234351e+01,-2.724615e-04,5.052080e+01,1.970000e+02
-3.500000e-01,-1.637684e-04,4.737263e+01,-2.302451e-04,5.234351e+01,-3.018851e-04,5.052080e+01,1.970000e+02
-3.000000e-01,-1.652519e-04,4.737263e+01,-2.331714e-04,5.234351e+01,-3.097583e-04,5.052080e+01,1.970000e+02
-2.500000e-01,-1.657202e-04,4.737263e+01,-2.340771e-04,5.234351e+01,-3.121317e-04,5.052080e+01,1.970000e+02
-2.000000e-01,-1.658910e-04,4.737263e+01,-2.344016e-04,5.234351e+01,-3.129568e-04,5.052080e+01,1.970000e+02
-1.500000e-01,-1.659609e-04,4.737263e+01,-2.345326e-04,5.234351e+01,-3.132811e-04,5.052080e+01,1.970000e+02
-1.000000e-01,-1.659918e-04,4.737263e+01,-2.345900e-04,5.234351e+01,-3.134210e-04,5.052080e+01,1.970000e+02
-5.000000e-02,-1.660056e-04,4.737263e+01,-2.346158e-04,5.234351e+01,-3.134837e-04,5.052080e+01,1.970000e+02
0.000000e+00,-1.660104e-04,4.737263e+01,-2.346253e-04,5.234351e+01,-3.135090e-04,5.052080e+01,1.970000e+02
5.000000e-02,-1.660087e-04,4.737263e+01,-2.346239e-04,5.234351e+01,-3.135107e-04,5.052080e+01,1.970000e+02
1.000000e-01,-1.659996e-04,4.737263e+01,-2.346105e-04,5.234351e+01,-3.134896e-04,5.052080e+01,1.970000e+02
1.500000e-01,-1.659782e-04,4.737263e+01,-2.345780e-04,5.234351e+01,-3.134344e-04,5.052080e+01,1.970000e+02
2.000000e-01,-1.659304e-04,4.737263e+01,-2.345059e-04,5.234351e+01,-3.133111e-04,5.052080e+01,1.970000e+02
2.500000e-01,-1.658186e-04,4.737263e+01,-2.343382e-04,5.234351e+01,-3.130279e-04,5.052080e+01,1.970000e+02
3.000000e-01,-1.655289e-04,4.737263e+01,-2.339096e-04,5.234351e+01,-3.123188e-04,5.052080e+01,1.970000e+02
3.500000e-01,-1.646726e-04,4.737263e+01,-2.326648e-04,5.234351e+01,-3.103139e-04,5.052080e+01,1.970000e+02
4.000000e-01,-1.617074e-04,4.737263e+01,-2.284466e-04,5.234351e+01,-3.037548e-04,5.052080e+01,1.970000e+02
4.500000e-01,-1.495613e-04,4.737263e+01,-2.116135e-04,5.234351e+01,-2.787654e-04,5.052080e+01,1.970000e+02
5.000000e-01,-9.942080e-05,4.737263e+01,-1.456197e-04,5.234351e+01,-1.920679e-04,5.052080e+01,1.970000e+02
5.500000e-01,-3.179141e-05,4.737263e+01,-6.031069e-05,5.234351e+01,-1.093579e-04,5.052080e+01,1.970000e+02
