depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.251271e-08,4.737263e+01,-5.000852e-08,5.234351e+01,-8.464645e-08,5.052080e+01,5.740000e+02
-9.500000e-01,-3.473266e-08,4.737263e+01,-5.345928e-08,5.234351e+01,-9.080908e-08,5.052080e+01,5.740000e+02
-9.000000e-01,-3.880591e-08,4.737263e+01,-5.974978e-08,5.234351e+01,-1.019305e-07,5.052080e+01,5.740000e+02
-8.500000e-01,-4.676095e-08,4.737263e+01,-7.194006e-08,5.234351e+01,-1.232267e-07,5.052080e+01,5.740000e+02
-8.000000e-01,-6.350895e-08,4.737263e+01,-9.736530e-08,5.234351e+01,-1.670105e-07,5.052080e+01,5.740000e+02
-7.500000e-01,-1.021373e-07,4.737263e+01,-1.553395e-07,5.234351e+01,-2.651100e-07,5.052080e+01,5.740000e+02
-7.000000e-01,-2.017291e-07,4.737263e+01,-3.027073e-07,5.234351e+01,-5.091050e-07,5.052080e+01,5.740000e+02
-6.500000e-01,-4.956988e-07,4.737263e+01,-7.301028e-07,5.234351e+01,-1.197546e-06,5.052080e+01,5.740000e+02
-6.000000e-01,-1.513395e-06,4.737263e+01,-2.177862e-06,5.234351e+01,-3.448837e-06,5.052080e+01,5.740000e+02
-5.500000e-01,-5.681891e-06,4.737263e+01,-7.954918e-06,5.234351e+01,-1.202518e-05,5.052080e+01,5.740000e+02
-5.000000e-01,-2.288975e-05,4.737263e+01,-3.060355e-05,5.234351e+01,-4.177919e-05,5.052080e+01,5.740000e+02
-4.500000e-01,-4.609965e-05,4.737263e+01,-5.988096e-05,5.234351e+01,-7.016469e-05,5.052080e+01,5.740000e+02
-4.000000e-01,-5.431879e-05,4.737263e+01,-7.523415e-05,5.234351e+01,-9.355568e-05,5.052080e+01,5.740000e+02
-3.500000e-01,-5.622312e-05,4.737263e+01,-7.904760e-05,5.234351e+01,-1.036536e-04,5.052080e+01,5.740000e+02
-3.000000e-01,-5.673227e-05,4.737263e+01,-8.005188e-05,5.234351e+01,-1.063557e-04,5.052080e+01,5.740000e+02
-2.500000e-01,-5.689297e-05,4.737263e+01,-8.036271e-05,5.234351e+01,-1.071702e-04,5.052080e+01,5.740000e+02
-2.000000e-01,-5.695159e-05,4.737263e+01,-8.047408e-05,5.234351e+01,-1.074534e-04,5.052080e+01,5.740000e+02
-1.500000e-01,-5.697558e-05,4.737263e+01,-8.051902e-05,5.234351e+01,-1.075647e-04,5.052080e+01,5.740000e+02
-1.000000e-01,-5.698620e-05,4.737263e+01,-8.053875e-05,5.234351e+01,-1.076127e-04,5.052080e+01,5.740000e+02
-5.000000e-02,-5.699093e-05,4.737263e+01,-8.054758e-05,5.234351e+01,-1.076342e-04,5.052080e+01,5.740000e+02
0.000000e+00,-5.699257e-05,4.737263e+01,-8.055087e-05,5.234351e+01,-1.076429e-04,5.052080e+01,5.740000e+02
5.000000e-02,-5.699199e-05,4.737263e+01,-8.055036e-05,5.234351e+01,-1.076435e-04,5.052080e+01,5.740000e+02
1.000000e-01,-5.698888e-05,4.737263e+01,-8.054578e-05,5.234351e+01,-1.076362e-04,5.052080e+01,5.740000e+02
1.500000e-01,-5.698151e-05,4.737263e+01,-8.053464e-05,5.234351e+01,-1.076173e-04,5.052080e+01,5.740000e+02
