depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.087241e-08,4.737263e+01,-4.742466e-08,5.234351e+01,-7.993415e-08,5.052080e+01,1.068000e+03
-9.500000e-01,-3.206547e-08,4.737263e+01,-4.927919e-08,5.234351e+01,-8.324612e-08,5.052080e+01,1.068000e+03
-9.000000e-01,-3.425454e-08,4.737263e+01,-5.265987e-08,5.234351e+01,-8.922309e-08,5.052080e+01,1.068000e+03
-8.500000e-01,-3.852979e-08,4.737263e+01,-5.921125e-08,5.234351e+01,-1.006682e-07,5.052080e+01,1.068000e+03
-8.000000e-01,-4.753061e-08,4.737263e+01,-7.287546e-08,5.234351e+01,-1.241988e-07,5.052080e+01,1.068000e+03
-7.500000e-01,-6.829052e-08,4.737263e+01,-1.040323e-07,5.234351e+01,-1.769201e-07,5.052080e+01,1.068000e+03
-7.000000e-01,-1.218138e-07,4.737263e+01,-1.832317e-07,5.234351e+01,-3.080495e-07,5.052080e+01,1.068000e+03
-6.500000e-01,-2.798009e-07,4.737263e+01,-4.129254e-07,5.234351e+01,-6.780362e-07,5.052080e+01,1.068000e+03
-6.000000e-01,-8.267378e-07,4.737263e+01,-1.190990e-06,5.234351e+01,-1.887940e-06,5.052080e+01,1.068000e+03
-5.500000e-01,-3.066999e-06,4.737263e+01,-4.295734e-06,5.234351e+01,-6.497093e-06,5.052080e+01,1.068000e+03
-5.000000e-01,-1.231496e-05,4.737263e+01,-1.646771e-05,5.234351e+01,-2.248769e-05,5.052080e+01,1.068000e+03
-4.500000e-01,-2.478858e-05,4.737263e+01,-3.220217e-05,5.234351e+01,-3.774281e-05,5.052080e+01,1.068000e+03
-4.000000e-01,-2.920576e-05,4.737263e+01,-4.045338e-05,5.234351e+01,-5.031376e-05,5.052080e+01,1.068000e+03
-3.500000e-01,-3.022920e-05,4.737263e+01,-4.250283e-05,5.234351e+01,-5.574067e-05,5.052080e+01,1.068000e+03
-3.000000e-01,-3.050283e-05,4.737263e+01,-4.304256e-05,5.234351e+01,-5.719282e-05,5.052080e+01,1.068000e+03
-2.500000e-01,-3.058920e-05,4.737263e+01,-4.320961e-05,5.234351e+01,-5.763056e-05,5.052080e+01,1.068000e+03
-2.000000e-01,-3.062070e-05,4.737263e+01,-4.326946e-05,5.234351e+01,-5.778274e-05,5.052080e+01,1.068000e+03
-1.500000e-01,-3.063360e-05,4.737263e+01,-4.329362e-05,5.234351e+01,-5.784257e-05,5.052080e+01,1.068000e+03
-1.000000e-01,-3.063930e-05,4.737263e+01,-4.330422e-05,5.234351e+01,-5.786836e-05,5.052080e+01,1.068000e+03
-5.000000e-02,-3.064184e-05,4.737263e+01,-4.330897e-05,5.234351e+01,-5.787994e-05,5.052080e+01,1.068000e+03
0.000000e+00,-3.064273e-05,4.737263e+01,-4.331073e-05,5.234351e+01,-5.788460e-05,5.052080e+01,1.068000e+03
5.000000e-02,-3.064241e-05,4.737263e+01,-4.331045e-05,5.234351e+01,-5.788490e-05,5.052080e+01,1.068000e+03
1.000000e-01,-3.064074e-05,4.737263e+01,-4.330800e-05,5.234351e+01,-5.788102e-05,5.052080e+01,1.068000e+03
1.500000e-01,-3.063678e-05,4.737263e+01,-4.330201e-05,5.234351e+01,-5.787083e-05,5.052080e+01,1.068000e+03
2.000000e-01,-3.062798e-05,4.737263e+01,-4.328870e-05,5.234351e+01,-5.784809e-05,5.052080e+01,1.068000e+03
2.500000e-01,-3.060735e-05,4.737263e+01,-4.325777e-05,5.234351e+01,-5.779587e-05,5.052080e+01,1.068000e+03
3.000000e-01,-3.055391e-05,4.737263e+01,-4.317871e-05,5.234351e+01,-5.766507e-05,5.052080e+01,1.068000e+03
3.500000e-01,-3.039598e-05,4.737263e+01,-4.294912e-05,5.234351e+01,-5.729530e-05,5.052080e+01,1.068000e+03
4.000000e-01,-2.984907e-05,4.737263e+01,-4.217112e-05,5.234351e+01,-5.608553e-05,5.052080e+01,1.068000e+03
4.500000e-01,-2.760883e-05,4.737263e+01,-3.906641e-05,5.234351e+01,-5.147646e-05,5.052080e+01,1.068000e+03
5.000000e-01,-1.836088e-05,4.737263e+01,-2.689445e-05,5.234351e+01,-3.548590e-05,5.052080e+01,1.068000e+03
5.500000e-01,-5.887259e-06,4.737263e+01,-1.115999e-05,5.234351e+01,-2.023078e-05,5.052080e+01,1.068000e+03
6.000000e-01,-1.470058e-06,4.737263e+01,-2.908751e-06,5.234351e+01,-7.659805e-06,5.052080e+01,1.068000e+03
6.500000e-01,-4.465916e-07,4.737263e+01,-8.592585e-07,5.234351e+01,-2.232813e-06,5.052080e+01,1.068000e+03
7.000000e-01,-1.729191e-07,4.737263e+01,-3.194607e-07,5.234351e+01,-7.805421e-07,5.052080e+01,1.068000e+03
7.500000e-01,-8.648228e-08,4.737263e+01,-1.523022e-07,5.234351e+01,-3.425975e-07,5.052080e+01,1.068000e+03
8.000000e-01,-5.487397e-08,4.737263e+01,-9.228074e-08,5.234351e+01,-1.901078e-07,5.052080e+01,1.068000e+03
8.500000e-01,-4.181719e-08,4.737263e+01,-6.786954e-08,5.234351e+01,-1.298130e-07,5.052080e+01,1.068000e+03
9.000000e-01,-3.585685e-08,4.737263e+01,-5.686892e-08,5.234351e+01,-1.032888e-07,5.052080e+01,1.068000e+03
9.500000e-01,-3.290337e-08,4.737263e+01,-5.147571e-08,5.234351e+01,-9.054417e-08,5.052080e+01,1.068000e+03
1.000000e+00,-3.133709e-08,4.737263e+01,-4.864080e-08,5.234351e+01,-8.395639e-08,5.052080e+01,1.068000e+03
