depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.086707e-08,4.737263e+01,-4.741625e-08,5.234351e+01,-7.991881e-08,5.052080e+01,1.071000e+03
-9.500000e-01,-3.205679e-08,4.737263e+01,-4.926559e-08,5.234351e+01,-8.322150e-08,5.052080e+01,1.071000e+03
-9.000000e-01,-3.423973e-08,4.737263e+01,-5.263680e-08,5.234351e+01,-8.918173e-08,5.052080e+01,1.071000e+03
-8.500000e-01,-3.850300e-08,4.737263e+01,-5.916983e-08,5.234351e+01,-1.005948e-07,5.052080e+01,1.071000e+03
-8.000000e-01,-4.747861e-08,4.737263e+01,-7.279575e-08,5.234351e+01,-1.240595e-07,5.052080e+01,1.071000e+03
-7.500000e-01,-6.818036e-08,4.737263e+01,-1.038653e-07,5.234351e+01,-1.766331e-07,5.052080e+01,1.071000e+03
-7.000000e-01,-1.215537e-07,4.737263e+01,-1.828429e-07,5.234351e+01,-3.073951e-07,5.052080e+01,1.071000e+03
-6.500000e-01,-2.790982e-07,4.737263e+01,-4.118931e-07,5.234351e+01,-6.763453e-07,5.052080e+01,1.071000e+03
-6.000000e-01,-8.245029e-07,4.737263e+01,-1.187778e-06,5.234351e+01,-1.882860e-06,5.052080e+01,1.071000e+03
-5.500000e-01,-3.058488e-06,4.737263e+01,-4.283824e-06,5.234351e+01,-6.479101e-06,5.052080e+01,1.071000e+03
-5.000000e-01,-1.228054e-05,4.737263e+01,-1.642170e-05,5.234351e+01,-2.242490e-05,5.052080e+01,1.071000e+03
-4.500000e-01,-2.471922e-05,4.737263e+01,-3.211208e-05,5.234351e+01,-3.763729e-05,5.052080e+01,1.071000e+03
-4.000000e-01,-2.912403e-05,4.737263e+01,-4.034018e-05,5.234351e+01,-5.017302e-05,5.052080e+01,1.071000e+03
-3.500000e-01,-3.014460e-05,4.737263e+01,-4.238389e-05,5.234351e+01,-5.558473e-05,5.052080e+01,1.071000e+03
-3.000000e-01,-3.041746e-05,4.737263e+01,-4.292210e-05,5.234351e+01,-5.703280e-05,5.052080e+01,1.071000e+03
-2.500000e-01,-3.050359e-05,4.737263e+01,-4.308868e-05,5.234351e+01,-5.746932e-05,5.052080e+01,1.071000e+03
-2.000000e-01,-3.053500e-05,4.737263e+01,-4.314837e-05,5.234351e+01,-5.762108e-05,5.052080e+01,1.071000e+03
-1.500000e-01,-3.054786e-05,4.737263e+01,-4.317246e-05,5.234351e+01,-5.768073e-05,5.052080e+01,1.071000e+03
-1.000000e-01,-3.055355e-05,4.737263e+01,-4.318303e-05,5.234351e+01,-5.770645e-05,5.052080e+01,1.071000e+03
-5.000000e-02,-3.055608e-05,4.737263e+01,-4.318776e-05,5.234351e+01,-5.771800e-05,5.052080e+01,1.071000e+03
0.000000e+00,-3.055696e-05,4.737263e+01,-4.318952e-05,5.234351e+01,-5.772265e-05,5.052080e+01,1.071000e+03
5.000000e-02,-3.055665e-05,4.737263e+01,-4.318925e-05,5.234351e+01,-5.772295e-05,5.052080e+01,1.071000e+03
1.000000e-01,-3.055498e-05,4.737263e+01,-4.318680e-05,5.234351e+01,-5.771908e-05,5.052080e+01,1.071000e+03
1.500000e-01,-3.055103e-05,4.737263e+01,-4.318082e-05,5.234351e+01,-5.770892e-05,5.052080e+01,1.071000e+03
2.000000e-01,-3.054226e-05,4.737263e+01,-4.316755e-05,5.234351e+01,-5.768624e-05,5.052080e+01,1.071000e+03
2.500000e-01,-3.052168e-05,4.737263e+01,-4.313671e-05,5.234351e+01,-5.763417e-05,5.052080e+01,1.071000e+03
3.000000e-01,-3.046839e-05,4.737263e+01,-4.305788e-05,5.234351e+01,-5.750373e-05,5.052080e+01,1.071000e+03
3.500000e-01,-3.031091e-05,4.737263e+01,-4.282892e-05,5.234351e+01,-5.713500e-05,5.052080e+01,1.071000e+03
4.000000e-01,-2.976554e-05,4.737263e+01,-4.205310e-05,5.234351e+01,-5.592862e-05,5.052080e+01,1.071000e+03
4.500000e-01,-2.753157e-05,4.737263e+01,-3.895709e-05,5.234351e+01,-5.133246e-05,5.052080e+01,1.071000e+03
5.000000e-01,-1.830953e-05,4.737263e+01,-2.681923e-05,5.234351e+01,-3.538670e-05,5.052080e+01,1.071000e+03
5.500000e-01,-5.870848e-06,4.737263e+01,-1.112885e-05,5.234351e+01,-2.017432e-05,5.052080e+01,1.071000e+03
6.000000e-01,-1.466021e-06,4.737263e+01,-2.900726e-06,5.234351e+01,-7.638555e-06,5.052080e+01,1.071000e+03
6.500000e-01,-4.454217e-07,4.737263e+01,-8.569758e-07,5.234351e+01,-2.226767e-06,5.052080e+01,1.071000e+03
7.000000e-01,-1.725158e-07,4.737263e+01,-3.186903e-07,5.234351e+01,-7.785640e-07,5.052080e+01,1.071000e+03
