depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.290368e-08,4.737263e+01,-5.062440e-08,5.234351e+01,-8.576966e-08,5.052080e+01,5.170000e+02
-9.500000e-01,-3.536840e-08,4.737263e+01,-5.445564e-08,5.234351e+01,-9.261177e-08,5.052080e+01,5.170000e+02
-9.000000e-01,-3.989077e-08,4.737263e+01,-6.143971e-08,5.234351e+01,-1.049595e-07,5.052080e+01,5.170000e+02
-8.500000e-01,-4.872290e-08,4.737263e+01,-7.497406e-08,5.234351e+01,-1.286037e-07,5.052080e+01,5.170000e+02
-8.000000e-01,-6.731750e-08,4.737263e+01,-1.032026e-07,5.234351e+01,-1.772150e-07,5.052080e+01,5.170000e+02
-7.500000e-01,-1.102049e-07,4.737263e+01,-1.675689e-07,5.234351e+01,-2.861308e-07,5.052080e+01,5.170000e+02
-7.000000e-01,-2.207775e-07,4.737263e+01,-3.311852e-07,5.234351e+01,-5.570280e-07,5.052080e+01,5.170000e+02
-6.500000e-01,-5.471596e-07,4.737263e+01,-8.057043e-07,5.234351e+01,-1.321375e-06,5.052080e+01,5.170000e+02
-6.000000e-01,-1.677064e-06,4.737263e+01,-2.413090e-06,5.234351e+01,-3.820889e-06,5.052080e+01,5.170000e+02
-5.500000e-01,-6.305170e-06,4.737263e+01,-8.827112e-06,5.234351e+01,-1.334284e-05,5.052080e+01,5.170000e+02
-5.000000e-01,-2.541033e-05,4.737263e+01,-3.397293e-05,5.234351e+01,-4.637746e-05,5.052080e+01,5.170000e+02
-4.500000e-01,-5.117930e-05,4.737263e+01,-6.647840e-05,5.234351e+01,-7.789268e-05,5.052080e+01,5.170000e+02
-4.000000e-01,-6.030467e-05,4.737263e+01,-8.352440e-05,5.234351e+01,-1.038627e-04,5.052080e+01,5.170000e+02
-3.500000e-01,-6.241897e-05,4.737263e+01,-8.775831e-05,5.234351e+01,-1.150741e-04,5.052080e+01,5.170000e+02
-3.000000e-01,-6.298425e-05,4.737263e+01,-8.887332e-05,5.234351e+01,-1.180740e-04,5.052080e+01,5.170000e+02
-2.500000e-01,-6.316267e-05,4.737263e+01,-8.921842e-05,5.234351e+01,-1.189783e-04,5.052080e+01,5.170000e+02
-2.000000e-01,-6.322775e-05,4.737263e+01,-8.934208e-05,5.234351e+01,-1.192927e-04,5.052080e+01,5.170000e+02
-1.500000e-01,-6.325439e-05,4.737263e+01,-8.939198e-05,5.234351e+01,-1.194163e-04,5.052080e+01,5.170000e+02
-1.000000e-01,-6.326618e-05,4.737263e+01,-8.941387e-05,5.234351e+01,-1.194696e-04,5.052080e+01,5.170000e+02
-5.000000e-02,-6.327143e-05,4.737263e+01,-8.942368e-05,5.234351e+01,-1.194935e-04,5.052080e+01,5.170000e+02
0.000000e+00,-6.327325e-05,4.737263e+01,-8.942733e-05,5.234351e+01,-1.195031e-04,5.052080e+01,5.170000e+02
5.000000e-02,-6.327260e-05,4.737263e+01,-8.942676e-05,5.234351e+01,-1.195038e-04,5.052080e+01,5.170000e+02
1.000000e-01,-6.326915e-05,4.737263e+01,-8.942168e-05,5.234351e+01,-1.194957e-04,5.052080e+01,5.170000e+02
1.500000e-01,-6.326097e-05,4.737263e+01,-8.940931e-05,5.234351e+01,-1.194747e-04,5.052080e+01,5.170000e+02
2.000000e-01,-6.324279e-05,4.737263e+01,-8.938181e-05,5.234351e+01,-1.194277e-04,5.052080e+01,5.170000e+02
2.500000e-01,-6.320017e-05,4.737263e+01,-8.931791e-05,5.234351e+01,-1.193198e-04,5.052080e+01,5.170000e+02
3.000000e-01,-6.308977e-05,4.737263e+01,-8.915460e-05,5.234351e+01,-1.190496e-04,5.052080e+01,5.170000e+02
3.500000e-01,-6.276350e-05,4.737263e+01,-8.868028e-05,5.234351e+01,-1.182857e-04,5.052080e+01,5.170000e+02
4.000000e-01,-6.163367e-05,4.737263e+01,-8.707303e-05,5.234351e+01,-1.157865e-04,5.052080e+01,5.170000e+02
4.500000e-01,-5.700560e-05,4.737263e+01,-8.065908e-05,5.234351e+01,-1.062647e-04,5.052080e+01,5.170000e+02
5.000000e-01,-3.790046e-05,4.737263e+01,-5.551330e-05,5.234351e+01,-7.323017e-05,5.052080e+01,5.170000e+02
5.500000e-01,-1.213148e-05,4.737263e+01,-2.300782e-05,5.234351e+01,-4.171496e-05,5.052080e+01,5.170000e+02
6.000000e-01,-3.006086e-06,4.737263e+01,-5.961774e-06,5.234351e+01,-1.574486e-05,5.052080e+01,5.170000e+02
6.500000e-01,-8.917288e-07,4.737263e+01,-1.727774e-06,5.234351e+01,-4.533354e-06,5.052080e+01,5.170000e+02
7.000000e-01,-3.263548e-07,4.737263e+01,-6.126177e-07,5.234351e+01,-1.533140e-06,5.052080e+01,5.170000e+02
7.500000e-01,-1.477869e-07,4.737263e+01,-2.672886e-07,5.234351e+01,-6.284000e-07,5.052080e+01,5.170000e+02
8.000000e-01,-8.248798e-08,4.737263e+01,-1.432916e-07,5.234351e+01,-3.133750e-07,5.052080e+01,5.170000e+02
8.500000e-01,-5.551427e-08,4.737263e+01,-9.286102e-08,5.234351e+01,-1.888133e-07,5.052080e+01,5.170000e+02
9.000000e-01,-4.320094e-08,4.737263e+01,-7.013508e-08,5.234351e+01,-1.340175e-07,5.052080e+01,5.170000e+02
9.500000e-01,-3.709942e-08,4.737263e+01,-5.899336e-08,5.234351e+01,-1.076887e-07,5.052080e+01,5.170000e+02
