depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.329740e-08,4.737263e+01,-5.124460e-08,5.234351e+01,-8.690075e-08,5.052080e+01,4.700000e+02
-9.500000e-01,-3.600861e-08,4.737263e+01,-5.545898e-08,5.234351e+01,-9.442711e-08,5.052080e+01,4.700000e+02
-9.000000e-01,-4.098323e-08,4.737263e+01,-6.314150e-08,5.234351e+01,-1.080096e-07,5.052080e+01,4.700000e+02
-8.500000e-01,-5.069863e-08,4.737263e+01,-7.802936e-08,5.234351e+01,-1.340184e-07,5.052080e+01,4.700000e+02
-8.000000e-01,-7.115278e-08,4.737263e+01,-1.090809e-07,5.234351e+01,-1.874911e-07,5.052080e+01,4.700000e+02
-7.500000e-01,-1.183292e-07,4.737263e+01,-1.798842e-07,5.234351e+01,-3.072990e-07,5.052080e+01,4.700000e+02
-7.000000e-01,-2.399596e-07,4.737263e+01,-3.598629e-07,5.234351e+01,-6.052874e-07,5.052080e+01,4.700000e+02
-6.500000e-01,-5.989816e-07,4.737263e+01,-8.818364e-07,5.234351e+01,-1.446074e-06,5.052080e+01,4.700000e+02
-6.000000e-01,-1.841883e-06,4.737263e+01,-2.649969e-06,5.234351e+01,-4.195551e-06,5.052080e+01,4.700000e+02
-5.500000e-01,-6.932822e-06,4.737263e+01,-9.705426e-06,5.234351e+01,-1.466974e-05,5.052080e+01,4.700000e+02
-5.000000e-01,-2.794859e-05,4.737263e+01,-3.736595e-05,5.234351e+01,-5.100800e-05,5.052080e+01,4.700000e+02
-4.500000e-01,-5.629460e-05,4.737263e+01,-7.312214e-05,5.234351e+01,-8.567490e-05,5.052080e+01,4.700000e+02
-4.000000e-01,-6.633255e-05,4.737263e+01,-9.187283e-05,5.234351e+01,-1.142421e-04,5.052080e+01,4.700000e+02
-3.500000e-01,-6.865829e-05,4.737263e+01,-9.653015e-05,5.234351e+01,-1.265746e-04,5.052080e+01,4.700000e+02
-3.000000e-01,-6.928010e-05,4.737263e+01,-9.775667e-05,5.234351e+01,-1.298746e-04,5.052080e+01,4.700000e+02
-2.500000e-01,-6.947637e-05,4.737263e+01,-9.813629e-05,5.234351e+01,-1.308693e-04,5.052080e+01,4.700000e+02
-2.000000e-01,-6.954796e-05,4.737263e+01,-9.827230e-05,5.234351e+01,-1.312152e-04,5.052080e+01,4.700000e+02
-1.500000e-01,-6.957726e-05,4.737263e+01,-9.832719e-05,5.234351e+01,-1.313511e-04,5.052080e+01,4.700000e+02
-1.000000e-01,-6.959023e-05,4.737263e+01,-9.835128e-05,5.234351e+01,-1.314097e-04,5.052080e+01,4.700000e+02
-5.000000e-02,-6.959601e-05,4.737263e+01,-9.836207e-05,5.234351e+01,-1.314360e-04,5.052080e+01,4.700000e+02
0.000000e+00,-6.959801e-05,4.737263e+01,-9.836608e-05,5.234351e+01,-1.314466e-04,5.052080e+01,4.700000e+02
5.000000e-02,-6.959730e-05,4.737263e+01,-9.836546e-05,5.234351e+01,-1.314473e-04,5.052080e+01,4.700000e+02
1.000000e-01,-6.959349e-05,4.737263e+01,-9.835987e-05,5.234351e+01,-1.314385e-04,5.052080e+01,4.700000e+02
1.500000e-01,-6.958450e-05,4.737263e+01,-9.834626e-05,5.234351e+01,-1.314153e-04,5.052080e+01,4.700000e+02
2.000000e-01,-6.956450e-05,4.737263e+01,-9.831601e-05,5.234351e+01,-1.313637e-04,5.052080e+01,4.700000e+02
2.500000e-01,-6.951761e-05,4.737263e+01,-9.824572e-05,5.234351e+01,-1.312450e-04,5.052080e+01,4.700000e+02
3.000000e-01,-6.939617e-05,4.737263e+01,-9.806608e-05,5.234351e+01,-1.309478e-04,5.052080e+01,4.700000e+02
3.500000e-01,-6.903728e-05,4.737263e+01,-9.754433e-05,5.234351e+01,-1.301075e-04,5.052080e+01,4.700000e+02
4.000000e-01,-6.779445e-05,4.737263e+01,-9.577634e-05,5.234351e+01,-1.273583e-04,5.052080e+01,4.700000e+02
4.500000e-01,-6.270356e-05,4.737263e+01,-8.872096e-05,5.234351e+01,-1.168843e-04,5.052080e+01,4.700000e+02
5.000000e-01,-4.168781e-05,4.737263e+01,-6.106047e-05,5.234351e+01,-8.054612e-05,5.052080e+01,4.700000e+02
5.500000e-01,-1.334180e-05,4.737263e+01,-2.530428e-05,5.234351e+01,-4.587923e-05,5.052080e+01,4.700000e+02
6.000000e-01,-3.303813e-06,4.737263e+01,-6.553540e-06,5.234351e+01,-1.731198e-05,5.052080e+01,4.700000e+02
6.500000e-01,-9.780095e-07,4.737263e+01,-1.896118e-06,5.234351e+01,-4.979267e-06,5.052080e+01,4.700000e+02
7.000000e-01,-3.560951e-07,4.737263e+01,-6.694402e-07,5.234351e+01,-1.679016e-06,5.052080e+01,4.700000e+02
7.500000e-01,-1.596695e-07,4.737263e+01,-2.895764e-07,5.234351e+01,-6.837969e-07,5.052080e+01,4.700000e+02
8.000000e-01,-8.784039e-08,4.737263e+01,-1.531790e-07,5.234351e+01,-3.372678e-07,5.052080e+01,4.700000e+02
8.500000e-01,-5.816916e-08,4.737263e+01,-9.770511e-08,5.234351e+01,-2.002493e-07,5.052080e+01,4.700000e+02
9.000000e-01,-4.462445e-08,4.737263e+01,-7.270645e-08,5.234351e+01,-1.399736e-07,5.052080e+01,4.700000e+02
9.500000e-01,-3.791273e-08,4.737263e+01,-6.045051e-08,5.234351e+01,-1.110118e-07,5.052080e+01,4.700000e+02
1.000000e+00,-3.435338e-08,4.737263e+01,-5.400825e-08,5.234351e+01,-9.604118e-08,5.052080e+01,4.700000e+02
