depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.035308e-08,4.737263e+01,-4.660660e-08,5.234351e+01,-7.844221e-08,5.052080e+01,1.468000e+03
-9.500000e-01,-3.122102e-08,4.737263e+01,-4.795575e-08,5.234351e+01,-8.085164e-08,5.052080e+01,1.468000e+03
-9.000000e-01,-3.281355e-08,4.737263e+01,-5.041517e-08,5.234351e+01,-8.519983e-08,5.052080e+01,1.468000e+03
-8.500000e-01,-3.592376e-08,4.737263e+01,-5.518124e-08,5.234351e+01,-9.352606e-08,5.052080e+01,1.468000e+03
-8.000000e-01,-4.247178e-08,4.737263e+01,-6.512183e-08,5.234351e+01,-1.106444e-07,5.052080e+01,1.468000e+03
-7.500000e-01,-5.757443e-08,4.737263e+01,-8.778818e-08,5.234351e+01,-1.489986e-07,5.052080e+01,1.468000e+03
-7.000000e-01,-9.651217e-08,4.737263e+01,-1.454051e-07,5.234351e+01,-2.443941e-07,5.052080e+01,1.468000e+03
-6.500000e-01,-2.114464e-07,4.737263e+01,-3.125052e-07,5.234351e+01,-5.135563e-07,5.052080e+01,1.468000e+03
-6.000000e-01,-6.093383e-07,4.737263e+01,-8.785403e-07,5.234351e+01,-1.393751e-06,5.052080e+01,1.468000e+03
-5.500000e-01,-2.239109e-06,4.737263e+01,-3.137215e-06,5.234351e+01,-4.746870e-06,5.052080e+01,1.468000e+03
-5.000000e-01,-8.966919e-06,4.737263e+01,-1.199222e-05,5.234351e+01,-1.637989e-05,5.052080e+01,1.468000e+03
-4.500000e-01,-1.804137e-05,4.737263e+01,-2.343891e-05,5.234351e+01,-2.747786e-05,5.052080e+01,1.468000e+03
-4.000000e-01,-2.125483e-05,4.737263e+01,-2.944159e-05,5.234351e+01,-3.662311e-05,5.052080e+01,1.468000e+03
-3.500000e-01,-2.199938e-05,4.737263e+01,-3.093255e-05,5.234351e+01,-4.057115e-05,5.052080e+01,1.468000e+03
-3.000000e-01,-2.219844e-05,4.737263e+01,-3.132519e-05,5.234351e+01,-4.162757e-05,5.052080e+01,1.468000e+03
-2.500000e-01,-2.226127e-05,4.737263e+01,-3.144672e-05,5.234351e+01,-4.194602e-05,5.052080e+01,1.468000e+03
-2.000000e-01,-2.228419e-05,4.737263e+01,-3.149026e-05,5.234351e+01,-4.205674e-05,5.052080e+01,1.468000e+03
-1.500000e-01,-2.229357e-05,4.737263e+01,-3.150784e-05,5.234351e+01,-4.210026e-05,5.052080e+01,1.468000e+03
-1.000000e-01,-2.229772e-05,4.737263e+01,-3.151555e-05,5.234351e+01,-4.211902e-05,5.052080e+01,1.468000e+03
-5.000000e-02,-2.229957e-05,4.737263e+01,-3.151900e-05,5.234351e+01,-4.212744e-05,5.052080e+01,1.468000e+03
0.000000e+00,-2.230021e-05,4.737263e+01,-3.152029e-05,5.234351e+01,-4.213083e-05,5.052080e+01,1.468000e+03
5.000000e-02,-2.229998e-05,4.737263e+01,-3.152009e-05,5.234351e+01,-4.213106e-05,5.052080e+01,1.468000e+03
1.000000e-01,-2.229877e-05,4.737263e+01,-3.151830e-05,5.234351e+01,-4.212823e-05,5.052080e+01,1.468000e+03
1.500000e-01,-2.229589e-05,4.737263e+01,-3.151394e-05,5.234351e+01,-4.212082e-05,5.052080e+01,1.468000e+03
2.000000e-01,-2.228948e-05,4.737263e+01,-3.150426e-05,5.234351e+01,-4.210427e-05,5.052080e+01,1.468000e+03
2.500000e-01,-2.227447e-05,4.737263e+01,-3.148176e-05,5.234351e+01,-4.206628e-05,5.052080e+01,1.468000e+03
3.000000e-01,-2.223560e-05,4.737263e+01,-3.142425e-05,5.234351e+01,-4.197113e-05,5.052080e+01,1.468000e+03
3.500000e-01,-2.212070e-05,4.737263e+01,-3.125722e-05,5.234351e+01,-4.170212e-05,5.052080e+01,1.468000e+03
4.000000e-01,-2.172284e-05,4.737263e+01,-3.069123e-05,5.234351e+01,-4.082203e-05,5.052080e+01,1.468000e+03
4.500000e-01,-2.009308e-05,4.737263e+01,-2.843258e-05,5.234351e+01,-3.746897e-05,5.052080e+01,1.468000e+03
5.000000e-01,-1.336528e-05,4.737263e+01,-1.957758e-05,5.234351e+01,-2.583598e-05,5.052080e+01,1.468000e+03
5.500000e-01,-4.290824e-06,4.737263e+01,-8.130898e-06,5.234351e+01,-1.473801e-05,5.052080e+01,1.468000e+03
6.000000e-01,-1.077348e-06,4.737263e+01,-2.128196e-06,5.234351e+01,-5.592733e-06,5.052080e+01,1.468000e+03
6.500000e-01,-3.327852e-07,4.737263e+01,-6.372087e-07,5.234351e+01,-1.644643e-06,5.052080e+01,1.468000e+03
7.000000e-01,-1.336908e-07,4.737263e+01,-2.445105e-07,5.234351e+01,-5.881284e-07,5.052080e+01,1.468000e+03
7.500000e-01,-7.080878e-08,4.737263e+01,-1.229041e-07,5.234351e+01,-2.695275e-07,5.052080e+01,1.468000e+03
8.000000e-01,-4.781401e-08,4.737263e+01,-7.923901e-08,5.234351e+01,-1.585926e-07,5.052080e+01,1.468000e+03
8.500000e-01,-3.831531e-08,4.737263e+01,-6.148007e-08,5.234351e+01,-1.147286e-07,5.052080e+01,1.468000e+03
9.000000e-01,-3.397922e-08,4.737263e+01,-5.347721e-08,5.234351e+01,-9.543251e-08,5.052080e+01,1.468000e+03
9.500000e-01,-3.183059e-08,4.737263e+01,-4.955370e-08,5.234351e+01,-8.616091e-08,5.052080e+01,1.468000e+03
1.000000e+00,-3.069113e-08,4.737263e+01,-4.749133e-08,5.234351e+01,-8.136835e-08,5.052080e+01,1.468000e+03
