depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.086352e-08,4.737263e+01,-4.741067e-08,5.234351e+01,-7.990864e-08,5.052080e+01,1.073000e+03
-9.500000e-01,-3.205103e-08,4.737263e+01,-4.925656e-08,5.234351e+01,-8.320517e-08,5.052080e+01,1.073000e+03
-9.000000e-01,-3.422990e-08,4.737263e+01,-5.262149e-08,5.234351e+01,-8.915428e-08,5.052080e+01,1.073000e+03
-8.500000e-01,-3.848522e-08,4.737263e+01,-5.914234e-08,5.234351e+01,-1.005461e-07,5.052080e+01,1.073000e+03
-8.000000e-01,-4.744410e-08,4.737263e+01,-7.274286e-08,5.234351e+01,-1.239670e-07,5.052080e+01,1.073000e+03
-7.500000e-01,-6.810726e-08,4.737263e+01,-1.037545e-07,5.234351e+01,-1.764426e-07,5.052080e+01,1.073000e+03
-7.000000e-01,-1.213811e-07,4.737263e+01,-1.825848e-07,5.234351e+01,-3.069609e-07,5.052080e+01,1.073000e+03
-6.500000e-01,-2.786320e-07,4.737263e+01,-4.112081e-07,5.234351e+01,-6.752234e-07,5.052080e+01,1.073000e+03
-6.000000e-01,-8.230200e-07,4.737263e+01,-1.185646e-06,5.234351e+01,-1.879488e-06,5.052080e+01,1.073000e+03
-5.500000e-01,-3.052840e-06,4.737263e+01,-4.275921e-06,5.234351e+01,-6.467162e-06,5.052080e+01,1.073000e+03
-5.000000e-01,-1.225770e-05,4.737263e+01,-1.639117e-05,5.234351e+01,-2.238324e-05,5.052080e+01,1.073000e+03
-4.500000e-01,-2.467319e-05,4.737263e+01,-3.205230e-05,5.234351e+01,-3.756727e-05,5.052080e+01,1.073000e+03
-4.000000e-01,-2.906979e-05,4.737263e+01,-4.026506e-05,5.234351e+01,-5.007963e-05,5.052080e+01,1.073000e+03
-3.500000e-01,-3.008846e-05,4.737263e+01,-4.230496e-05,5.234351e+01,-5.548125e-05,5.052080e+01,1.073000e+03
-3.000000e-01,-3.036081e-05,4.737263e+01,-4.284217e-05,5.234351e+01,-5.692663e-05,5.052080e+01,1.073000e+03
-2.500000e-01,-3.044678e-05,4.737263e+01,-4.300844e-05,5.234351e+01,-5.736233e-05,5.052080e+01,1.073000e+03
-2.000000e-01,-3.047813e-05,4.737263e+01,-4.306802e-05,5.234351e+01,-5.751380e-05,5.052080e+01,1.073000e+03
-1.500000e-01,-3.049097e-05,4.737263e+01,-4.309206e-05,5.234351e+01,-5.757335e-05,5.052080e+01,1.073000e+03
-1.000000e-01,-3.049665e-05,4.737263e+01,-4.310261e-05,5.234351e+01,-5.759902e-05,5.052080e+01,1.073000e+03
-5.000000e-02,-3.049918e-05,4.737263e+01,-4.310734e-05,5.234351e+01,-5.761054e-05,5.052080e+01,1.073000e+03
0.000000e+00,-3.050006e-05,4.737263e+01,-4.310909e-05,5.234351e+01,-5.761518e-05,5.052080e+01,1.073000e+03
5.000000e-02,-3.049974e-05,4.737263e+01,-4.310882e-05,5.234351e+01,-5.761549e-05,5.052080e+01,1.073000e+03
1.000000e-01,-3.049808e-05,4.737263e+01,-4.310637e-05,5.234351e+01,-5.761162e-05,5.052080e+01,1.073000e+03
1.500000e-01,-3.049414e-05,4.737263e+01,-4.310041e-05,5.234351e+01,-5.760148e-05,5.052080e+01,1.073000e+03
2.000000e-01,-3.048538e-05,4.737263e+01,-4.308716e-05,5.234351e+01,-5.757884e-05,5.052080e+01,1.073000e+03
2.500000e-01,-3.046484e-05,4.737263e+01,-4.305638e-05,5.234351e+01,-5.752687e-05,5.052080e+01,1.073000e+03
