depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.014649e-08,4.737263e+01,-4.628118e-08,5.234351e+01,-7.784873e-08,5.052080e+01,1.725000e+03
-9.500000e-01,-3.088511e-08,4.737263e+01,-4.742930e-08,5.234351e+01,-7.989914e-08,5.052080e+01,1.725000e+03
-9.000000e-01,-3.224034e-08,4.737263e+01,-4.952225e-08,5.234351e+01,-8.359942e-08,5.052080e+01,1.725000e+03
-8.500000e-01,-3.488710e-08,4.737263e+01,-5.357814e-08,5.234351e+01,-9.068497e-08,5.052080e+01,1.725000e+03
-8.000000e-01,-4.045942e-08,4.737263e+01,-6.203751e-08,5.234351e+01,-1.052525e-07,5.052080e+01,1.725000e+03
-7.500000e-01,-5.331167e-08,4.737263e+01,-8.132640e-08,5.234351e+01,-1.378917e-07,5.052080e+01,1.725000e+03
-7.000000e-01,-8.644740e-08,4.737263e+01,-1.303579e-07,5.234351e+01,-2.190726e-07,5.052080e+01,1.725000e+03
-6.500000e-01,-1.842556e-07,4.737263e+01,-2.725590e-07,5.234351e+01,-4.481276e-07,5.052080e+01,1.725000e+03
-6.000000e-01,-5.228586e-07,4.737263e+01,-7.542506e-07,5.234351e+01,-1.197167e-06,5.052080e+01,1.725000e+03
-5.500000e-01,-1.909781e-06,4.737263e+01,-2.676366e-06,5.234351e+01,-4.050646e-06,5.052080e+01,1.725000e+03
-5.000000e-01,-7.635098e-06,4.737263e+01,-1.021191e-05,5.234351e+01,-1.395026e-05,5.052080e+01,1.725000e+03
-4.500000e-01,-1.535739e-05,4.737263e+01,-1.995295e-05,5.234351e+01,-2.339455e-05,5.052080e+01,1.725000e+03
-4.000000e-01,-1.809202e-05,4.737263e+01,-2.506120e-05,5.234351e+01,-3.117709e-05,5.052080e+01,1.725000e+03
-3.500000e-01,-1.872562e-05,4.737263e+01,-2.632999e-05,5.234351e+01,-3.453684e-05,5.052080e+01,1.725000e+03
-3.000000e-01,-1.889502e-05,4.737263e+01,-2.666413e-05,5.234351e+01,-3.543585e-05,5.052080e+01,1.725000e+03
-2.500000e-01,-1.894849e-05,4.737263e+01,-2.676755e-05,5.234351e+01,-3.570685e-05,5.052080e+01,1.725000e+03
-2.000000e-01,-1.896800e-05,4.737263e+01,-2.680460e-05,5.234351e+01,-3.580107e-05,5.052080e+01,1.725000e+03
-1.500000e-01,-1.897598e-05,4.737263e+01,-2.681956e-05,5.234351e+01,-3.583810e-05,5.052080e+01,1.725000e+03
-1.000000e-01,-1.897951e-05,4.737263e+01,-2.682612e-05,5.234351e+01,-3.585407e-05,5.052080e+01,1.725000e+03
-5.000000e-02,-1.898109e-05,4.737263e+01,-2.682906e-05,5.234351e+01,-3.586124e-05,5.052080e+01,1.725000e+03
0.000000e+00,-1.898163e-05,4.737263e+01,-2.683015e-05,5.234351e+01,-3.586412e-05,5.052080e+01,1.725000e+03
