depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.150772e-08,4.737263e+01,-4.842543e-08,5.234351e+01,-8.175929e-08,5.052080e+01,8.010000e+02
-9.500000e-01,-3.309851e-08,4.737263e+01,-5.089820e-08,5.234351e+01,-8.617536e-08,5.052080e+01,8.010000e+02
-9.000000e-01,-3.601736e-08,4.737263e+01,-5.540590e-08,5.234351e+01,-9.414487e-08,5.052080e+01,8.010000e+02
-8.500000e-01,-4.171784e-08,4.737263e+01,-6.414130e-08,5.234351e+01,-1.094054e-07,5.052080e+01,8.010000e+02
-8.000000e-01,-5.371925e-08,4.737263e+01,-8.236073e-08,5.234351e+01,-1.407804e-07,5.052080e+01,8.010000e+02
-7.500000e-01,-8.139987e-08,4.737263e+01,-1.239043e-07,5.234351e+01,-2.110773e-07,5.052080e+01,8.010000e+02
-7.000000e-01,-1.527662e-07,4.737263e+01,-2.295063e-07,5.234351e+01,-3.859212e-07,5.052080e+01,8.010000e+02
-6.500000e-01,-3.634213e-07,4.737263e+01,-5.357728e-07,5.234351e+01,-8.792500e-07,5.052080e+01,8.010000e+02
-6.000000e-01,-1.092690e-06,4.737263e+01,-1.573220e-06,5.234351e+01,-2.492498e-06,5.052080e+01,8.010000e+02
-5.500000e-01,-4.079784e-06,4.737263e+01,-5.712989e-06,5.234351e+01,-8.638200e-06,5.052080e+01,8.010000e+02
-5.000000e-01,-1.641073e-05,4.737263e+01,-2.194272e-05,5.234351e+01,-2.995957e-05,5.052080e+01,8.010000e+02
-4.500000e-01,-3.304266e-05,4.737263e+01,-4.292256e-05,5.234351e+01,-5.030027e-05,5.052080e+01,8.010000e+02
-4.000000e-01,-3.893240e-05,4.737263e+01,-5.392448e-05,5.234351e+01,-6.706198e-05,5.052080e+01,8.010000e+02
-3.500000e-01,-4.029702e-05,4.737263e+01,-5.665715e-05,5.234351e+01,-7.429806e-05,5.052080e+01,8.010000e+02
-3.000000e-01,-4.066187e-05,4.737263e+01,-5.737680e-05,5.234351e+01,-7.623430e-05,5.052080e+01,8.010000e+02
-2.500000e-01,-4.077703e-05,4.737263e+01,-5.759954e-05,5.234351e+01,-7.681798e-05,5.052080e+01,8.010000e+02
-2.000000e-01,-4.081903e-05,4.737263e+01,-5.767935e-05,5.234351e+01,-7.702089e-05,5.052080e+01,8.010000e+02
-1.500000e-01,-4.083623e-05,4.737263e+01,-5.771155e-05,5.234351e+01,-7.710066e-05,5.052080e+01,8.010000e+02
-1.000000e-01,-4.084384e-05,4.737263e+01,-5.772569e-05,5.234351e+01,-7.713505e-05,5.052080e+01,8.010000e+02
-5.000000e-02,-4.084723e-05,4.737263e+01,-5.773202e-05,5.234351e+01,-7.715049e-05,5.052080e+01,8.010000e+02
0.000000e+00,-4.084840e-05,4.737263e+01,-5.773437e-05,5.234351e+01,-7.715670e-05,5.052080e+01,8.010000e+02
5.000000e-02,-4.084798e-05,4.737263e+01,-5.773401e-05,5.234351e+01,-7.715711e-05,5.052080e+01,8.010000e+02
1.000000e-01,-4.084575e-05,4.737263e+01,-5.773073e-05,5.234351e+01,-7.715193e-05,5.052080e+01,8.010000e+02
1.500000e-01,-4.084047e-05,4.737263e+01,-5.772274e-05,5.234351e+01,-7.713835e-05,5.052080e+01,8.010000e+02
2.000000e-01,-4.082874e-05,4.737263e+01,-5.770499e-05,5.234351e+01,-7.710802e-05,5.052080e+01,8.010000e+02
2.500000e-01,-4.080123e-05,4.737263e+01,-5.766375e-05,5.234351e+01,-7.703839e-05,5.052080e+01,8.010000e+02
3.000000e-01,-4.072998e-05,4.737263e+01,-5.755835e-05,5.234351e+01,-7.686399e-05,5.052080e+01,8.010000e+02
3.500000e-01,-4.051939e-05,4.737263e+01,-5.725221e-05,5.234351e+01,-7.637095e-05,5.052080e+01,8.010000e+02
4.000000e-01,-3.979017e-05,4.737263e+01,-5.621485e-05,5.234351e+01,-7.475788e-05,5.052080e+01,8.010000e+02
4.500000e-01,-3.680310e-05,4.737263e+01,-5.207513e-05,5.234351e+01,-6.861229e-05,5.052080e+01,8.010000e+02
5.000000e-01,-2.447217e-05,4.737263e+01,-3.584541e-05,5.234351e+01,-4.729098e-05,5.052080e+01,8.010000e+02
5.500000e-01,-7.840232e-06,4.737263e+01,-1.486557e-05,5.234351e+01,-2.695027e-05,5.052080e+01,8.010000e+02
6.000000e-01,-1.950473e-06,4.737263e+01,-3.863628e-06,5.234351e+01,-1.018852e-05,5.052080e+01,8.010000e+02
6.500000e-01,-5.858148e-07,4.737263e+01,-1.130899e-06,5.234351e+01,-2.952341e-06,5.052080e+01,8.010000e+02
7.000000e-01,-2.209084e-07,4.737263e+01,-4.111499e-07,5.234351e+01,-1.015928e-06,5.052080e+01,8.010000e+02
7.500000e-01,-1.056562e-07,4.737263e+01,-1.882659e-07,5.234351e+01,-4.319864e-07,5.052080e+01,8.010000e+02
8.000000e-01,-6.351066e-08,4.737263e+01,-1.082351e-07,5.234351e+01,-2.286614e-07,5.052080e+01,8.010000e+02
8.500000e-01,-4.610115e-08,4.737263e+01,-7.568599e-08,5.234351e+01,-1.482662e-07,5.052080e+01,8.010000e+02
9.000000e-01,-3.815383e-08,4.737263e+01,-6.101810e-08,5.234351e+01,-1.128996e-07,5.052080e+01,8.010000e+02
9.500000e-01,-3.421575e-08,4.737263e+01,-5.382696e-08,5.234351e+01,-9.590636e-08,5.052080e+01,8.010000e+02
