depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.075203e-08,4.737263e+01,-4.723504e-08,5.234351e+01,-7.958834e-08,5.052080e+01,1.140000e+03
-9.500000e-01,-3.186973e-08,4.737263e+01,-4.897244e-08,5.234351e+01,-8.269110e-08,5.052080e+01,1.140000e+03
-9.000000e-01,-3.392054e-08,4.737263e+01,-5.213958e-08,5.234351e+01,-8.829054e-08,5.052080e+01,1.140000e+03
-8.500000e-01,-3.792574e-08,4.737263e+01,-5.827714e-08,5.234351e+01,-9.901273e-08,5.052080e+01,1.140000e+03
-8.000000e-01,-4.635803e-08,4.737263e+01,-7.107825e-08,5.234351e+01,-1.210570e-07,5.052080e+01,1.140000e+03
-7.500000e-01,-6.580665e-08,4.737263e+01,-1.002671e-07,5.234351e+01,-1.704482e-07,5.052080e+01,1.140000e+03
-7.000000e-01,-1.159492e-07,4.737263e+01,-1.744639e-07,5.234351e+01,-2.932948e-07,5.052080e+01,1.140000e+03
-6.500000e-01,-2.639571e-07,4.737263e+01,-3.896491e-07,5.234351e+01,-6.399115e-07,5.052080e+01,1.140000e+03
-6.000000e-01,-7.763469e-07,4.737263e+01,-1.118567e-06,5.234351e+01,-1.773392e-06,5.052080e+01,1.140000e+03
-5.500000e-01,-2.875102e-06,4.737263e+01,-4.027201e-06,5.234351e+01,-6.091410e-06,5.052080e+01,1.140000e+03
-5.000000e-01,-1.153892e-05,4.737263e+01,-1.543034e-05,5.234351e+01,-2.107197e-05,5.052080e+01,1.140000e+03
-4.500000e-01,-2.322465e-05,4.737263e+01,-3.017094e-05,5.234351e+01,-3.536351e-05,5.052080e+01,1.140000e+03
-4.000000e-01,-2.736282e-05,4.737263e+01,-3.790097e-05,5.234351e+01,-4.714041e-05,5.052080e+01,1.140000e+03
-3.500000e-01,-2.832162e-05,4.737263e+01,-3.982096e-05,5.234351e+01,-5.222454e-05,5.052080e+01,1.140000e+03
-3.000000e-01,-2.857796e-05,4.737263e+01,-4.032660e-05,5.234351e+01,-5.358496e-05,5.052080e+01,1.140000e+03
-2.500000e-01,-2.865887e-05,4.737263e+01,-4.048309e-05,5.234351e+01,-5.399505e-05,5.052080e+01,1.140000e+03
-2.000000e-01,-2.868838e-05,4.737263e+01,-4.053917e-05,5.234351e+01,-5.413762e-05,5.052080e+01,1.140000e+03
-1.500000e-01,-2.870046e-05,4.737263e+01,-4.056180e-05,5.234351e+01,-5.419367e-05,5.052080e+01,1.140000e+03
-1.000000e-01,-2.870581e-05,4.737263e+01,-4.057173e-05,5.234351e+01,-5.421783e-05,5.052080e+01,1.140000e+03
-5.000000e-02,-2.870819e-05,4.737263e+01,-4.057618e-05,5.234351e+01,-5.422867e-05,5.052080e+01,1.140000e+03
0.000000e+00,-2.870902e-05,4.737263e+01,-4.057783e-05,5.234351e+01,-5.423304e-05,5.052080e+01,1.140000e+03
5.000000e-02,-2.870872e-05,4.737263e+01,-4.057757e-05,5.234351e+01,-5.423333e-05,5.052080e+01,1.140000e+03
1.000000e-01,-2.870716e-05,4.737263e+01,-4.057527e-05,5.234351e+01,-5.422969e-05,5.052080e+01,1.140000e+03
1.500000e-01,-2.870345e-05,4.737263e+01,-4.056966e-05,5.234351e+01,-5.422015e-05,5.052080e+01,1.140000e+03
2.000000e-01,-2.869520e-05,4.737263e+01,-4.055719e-05,5.234351e+01,-5.419884e-05,5.052080e+01,1.140000e+03
2.500000e-01,-2.867587e-05,4.737263e+01,-4.052821e-05,5.234351e+01,-5.414992e-05,5.052080e+01,1.140000e+03
3.000000e-01,-2.862581e-05,4.737263e+01,-4.045415e-05,5.234351e+01,-5.402738e-05,5.052080e+01,1.140000e+03
3.500000e-01,-2.847785e-05,4.737263e+01,-4.023906e-05,5.234351e+01,-5.368096e-05,5.052080e+01,1.140000e+03
4.000000e-01,-2.796550e-05,4.737263e+01,-3.951020e-05,5.234351e+01,-5.254761e-05,5.052080e+01,1.140000e+03
4.500000e-01,-2.586676e-05,4.737263e+01,-3.660160e-05,5.234351e+01,-4.822967e-05,5.052080e+01,1.140000e+03
5.000000e-01,-1.720295e-05,4.737263e+01,-2.519848e-05,5.234351e+01,-3.324915e-05,5.052080e+01,1.140000e+03
5.500000e-01,-5.517222e-06,4.737263e+01,-1.045787e-05,5.234351e+01,-1.895762e-05,5.052080e+01,1.140000e+03
6.000000e-01,-1.379032e-06,4.737263e+01,-2.727826e-06,5.234351e+01,-7.180679e-06,5.052080e+01,1.140000e+03
6.500000e-01,-4.202125e-07,4.737263e+01,-8.077897e-07,5.234351e+01,-2.096481e-06,5.052080e+01,1.140000e+03
7.000000e-01,-1.638264e-07,4.737263e+01,-3.020881e-07,5.234351e+01,-7.359426e-07,5.052080e+01,1.140000e+03
7.500000e-01,-8.284933e-08,4.737263e+01,-1.454880e-07,5.234351e+01,-3.256606e-07,5.052080e+01,1.140000e+03
8.000000e-01,-5.323754e-08,4.737263e+01,-8.925781e-08,5.234351e+01,-1.828029e-07,5.052080e+01,1.140000e+03
8.500000e-01,-4.100549e-08,4.737263e+01,-6.638853e-08,5.234351e+01,-1.263166e-07,5.052080e+01,1.140000e+03
9.000000e-01,-3.542164e-08,4.737263e+01,-5.608276e-08,5.234351e+01,-1.014678e-07,5.052080e+01,1.140000e+03
9.500000e-01,-3.265471e-08,4.737263e+01,-5.103021e-08,5.234351e+01,-8.952817e-08,5.052080e+01,1.140000e+03
1.000000e+00,-3.118736e-08,4.737263e+01,-4.837437e-08,5.234351e+01,-8.335651e-08,5.052080e+01,1.140000e+03
