depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.024830e-08,4.737263e+01,-4.644154e-08,5.234351e+01,-7.814119e-08,5.052080e+01,1.588000e+03
-9.500000e-01,-3.105064e-08,4.737263e+01,-4.768873e-08,5.234351e+01,-8.036852e-08,5.052080e+01,1.588000e+03
-9.000000e-01,-3.252282e-08,4.737263e+01,-4.996227e-08,5.234351e+01,-8.438809e-08,5.052080e+01,1.588000e+03
-8.500000e-01,-3.539796e-08,4.737263e+01,-5.436813e-08,5.234351e+01,-9.208504e-08,5.052080e+01,1.588000e+03
-8.000000e-01,-4.145109e-08,4.737263e+01,-6.355744e-08,5.234351e+01,-1.079096e-07,5.052080e+01,1.588000e+03
-7.500000e-01,-5.541232e-08,4.737263e+01,-8.451071e-08,5.234351e+01,-1.433651e-07,5.052080e+01,1.588000e+03
-7.000000e-01,-9.140723e-08,4.737263e+01,-1.377730e-07,5.234351e+01,-2.315508e-07,5.052080e+01,1.588000e+03
-6.500000e-01,-1.976550e-07,4.737263e+01,-2.922441e-07,5.234351e+01,-4.803703e-07,5.052080e+01,1.588000e+03
-6.000000e-01,-5.654750e-07,4.737263e+01,-8.154995e-07,5.234351e+01,-1.294042e-06,5.052080e+01,1.588000e+03
-5.500000e-01,-2.072071e-06,4.737263e+01,-2.903468e-06,5.234351e+01,-4.393739e-06,5.052080e+01,1.588000e+03
-5.000000e-01,-8.291408e-06,4.737263e+01,-1.108923e-05,5.234351e+01,-1.514756e-05,5.052080e+01,1.588000e+03
-4.500000e-01,-1.668003e-05,4.737263e+01,-2.167080e-05,5.234351e+01,-2.540677e-05,5.052080e+01,1.588000e+03
-4.000000e-01,-1.965063e-05,4.737263e+01,-2.721982e-05,5.234351e+01,-3.386084e-05,5.052080e+01,1.588000e+03
-3.500000e-01,-2.033890e-05,4.737263e+01,-2.859809e-05,5.234351e+01,-3.751050e-05,5.052080e+01,1.588000e+03
-3.000000e-01,-2.052292e-05,4.737263e+01,-2.896106e-05,5.234351e+01,-3.848707e-05,5.052080e+01,1.588000e+03
-2.500000e-01,-2.058100e-05,4.737263e+01,-2.907340e-05,5.234351e+01,-3.878146e-05,5.052080e+01,1.588000e+03
-2.000000e-01,-2.060219e-05,4.737263e+01,-2.911366e-05,5.234351e+01,-3.888381e-05,5.052080e+01,1.588000e+03
-1.500000e-01,-2.061086e-05,4.737263e+01,-2.912990e-05,5.234351e+01,-3.892404e-05,5.052080e+01,1.588000e+03
-1.000000e-01,-2.061470e-05,4.737263e+01,-2.913703e-05,5.234351e+01,-3.894138e-05,5.052080e+01,1.588000e+03
-5.000000e-02,-2.061641e-05,4.737263e+01,-2.914022e-05,5.234351e+01,-3.894917e-05,5.052080e+01,1.588000e+03
0.000000e+00,-2.061700e-05,4.737263e+01,-2.914141e-05,5.234351e+01,-3.895230e-05,5.052080e+01,1.588000e+03
5.000000e-02,-2.061679e-05,4.737263e+01,-2.914122e-05,5.234351e+01,-3.895251e-05,5.052080e+01,1.588000e+03
1.000000e-01,-2.061566e-05,4.737263e+01,-2.913957e-05,5.234351e+01,-3.894990e-05,5.052080e+01,1.588000e+03
1.500000e-01,-2.061300e-05,4.737263e+01,-2.913554e-05,5.234351e+01,-3.894305e-05,5.052080e+01,1.588000e+03
2.000000e-01,-2.060708e-05,4.737263e+01,-2.912659e-05,5.234351e+01,-3.892775e-05,5.052080e+01,1.588000e+03
