depth,Ex_real,Ex_imag,Ey_real,Ey_imag,Ez_real,Ez_imag,Resistivity
-1.000000e+00,-3.113194e-08,4.737263e+01,-4.783348e-08,5.234351e+01,-8.067974e-08,5.052080e+01,9.400000e+02
-9.500000e-01,-3.248748e-08,4.737263e+01,-4.994058e-08,5.234351e+01,-8.444275e-08,5.052080e+01,9.400000e+02
-9.000000e-01,-3.497467e-08,4.737263e+01,-5.378165e-08,5.234351e+01,-9.123369e-08,5.052080e+01,9.400000e+02
-8.500000e-01,-3.983214e-08,4.737263e+01,-6.122523e-08,5.234351e+01,-1.042375e-07,5.052080e+01,9.400000e+02
-8.000000e-01,-5.005874e-08,4.737263e+01,-7.675029e-08,5.234351e+01,-1.309726e-07,5.052080e+01,9.400000e+02
-7.500000e-01,-7.364583e-08,4.737263e+01,-1.121502e-07,5.234351e+01,-1.908737e-07,5.052080e+01,9.400000e+02
-7.000000e-01,-1.344582e-07,4.737263e+01,-2.021354e-07,5.234351e+01,-3.398609e-07,5.052080e+01,9.400000e+02
-6.500000e-01,-3.139607e-07,4.737263e+01,-4.631099e-07,5.234351e+01,-7.602342e-07,5.052080e+01,9.400000e+02
-6.000000e-01,-9.353821e-07,4.737263e+01,-1.347135e-06,5.234351e+01,-2.134908e-06,5.052080e+01,9.400000e+02
-5.500000e-01,-3.480732e-06,4.737263e+01,-4.874697e-06,5.234351e+01,-7.371758e-06,5.052080e+01,9.400000e+02
-5.000000e-01,-1.398812e-05,4.737263e+01,-1.870431e-05,5.234351e+01,-2.554003e-05,5.052080e+01,9.400000e+02
-4.500000e-01,-2.816046e-05,4.737263e+01,-3.658157e-05,5.234351e+01,-4.287267e-05,5.052080e+01,9.400000e+02
-4.000000e-01,-3.317920e-05,4.737263e+01,-4.595647e-05,5.234351e+01,-5.715558e-05,5.052080e+01,9.400000e+02
-3.500000e-01,-3.434202e-05,4.737263e+01,-4.828502e-05,5.234351e+01,-6.332156e-05,5.052080e+01,9.400000e+02
-3.000000e-01,-3.465291e-05,4.737263e+01,-4.889825e-05,5.234351e+01,-6.497147e-05,5.052080e+01,9.400000e+02
-2.500000e-01,-3.475104e-05,4.737263e+01,-4.908805e-05,5.234351e+01,-6.546882e-05,5.052080e+01,9.400000e+02
-2.000000e-01,-3.478683e-05,4.737263e+01,-4.915605e-05,5.234351e+01,-6.564173e-05,5.052080e+01,9.400000e+02
-1.500000e-01,-3.480148e-05,4.737263e+01,-4.918350e-05,5.234351e+01,-6.570970e-05,5.052080e+01,9.400000e+02
-1.000000e-01,-3.480796e-05,4.737263e+01,-4.919554e-05,5.234351e+01,-6.573901e-05,5.052080e+01,9.400000e+02
